,Unnamed: 0,samples,nm_class,slices,fold
290,40,49fa7e44-c86f-4b1f-8849-e5fe5b9de734.csv,CNS-Medullo,4,1
291,41,4a698352-25e6-4137-bef8-b6520d5b1b95.csv,CNS-Medullo,5,1
292,42,4c3f733d-5fd5-4f67-af5f-8c36c5b37be2.csv,CNS-Medullo,6,1
293,43,4d121008-0987-4142-a2b8-7dac58f3110a.csv,CNS-Medullo,7,1
294,44,4d690424-b015-46ae-885d-aa6d9031f66f.csv,CNS-Medullo,8,1
295,45,4d6bb438-86f0-4414-962f-2b1cebee4524.csv,CNS-Medullo,9,1
296,46,4daa2708-d0db-40fe-a07a-763f003adcae.csv,CNS-Medullo,10,1
297,48,4f3c2c94-fa7f-4945-9dff-e4d4dac95f56.csv,CNS-Medullo,2,1
298,49,518d6c1b-8234-40be-9560-6d383d5866fa.csv,CNS-Medullo,3,1
299,50,51dd1a39-7349-442c-b7e1-7850fb800569.csv,CNS-Medullo,4,1
300,51,55c75a2a-f3d2-4469-9d23-604cf539d548.csv,CNS-Medullo,5,1
301,52,571ce258-b453-4cac-b05e-05755791be84.csv,CNS-Medullo,6,1
302,53,573ee34b-43a7-40d8-95ee-0ced4b46a7c8.csv,CNS-Medullo,7,1
303,54,589daa3f-0b76-4c9c-b494-048955e36052.csv,CNS-Medullo,8,1
304,55,59bfcb53-91c1-4dce-856a-f4afc8fa6224.csv,CNS-Medullo,9,1
305,56,5a5a8409-a8f2-4c7b-85e5-b8bd85f2930c.csv,CNS-Medullo,10,1
306,58,5beafbbb-4613-4bab-977a-11c865e13a84.csv,CNS-Medullo,2,1
307,59,5c775f90-83d4-4c1e-88c2-4e1ed1daa96f.csv,CNS-Medullo,3,1
308,60,5cbd429f-ffab-41ad-8016-422f1c922e99.csv,CNS-Medullo,4,1
309,61,5f00a760-fbc0-41f0-b92b-b3c553eac0e5.csv,CNS-Medullo,5,1
310,62,5f096d7b-a1ea-4cc2-af73-10108089ae84.csv,CNS-Medullo,6,1
311,63,5fa88c3a-dbc1-43f2-82b2-e0592f35ce57.csv,CNS-Medullo,7,1
312,64,637208b2-d8b6-45a3-a389-6f34db18fea4.csv,CNS-Medullo,8,1
313,65,6551ec26-4166-4d4f-bee2-444ea2466978.csv,CNS-Medullo,9,1
314,66,68956108-2606-4696-b038-462b6c432398.csv,CNS-Medullo,10,1
315,68,6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea.csv,CNS-Medullo,2,1
316,69,6d3d5531-16b4-46ec-bd7e-394946855d62.csv,CNS-Medullo,3,1
317,70,706a1085-5994-4d04-b56b-d301c9ed5afa.csv,CNS-Medullo,4,1
318,71,70990332-7702-45e2-84cb-8bbff773f160.csv,CNS-Medullo,5,1
319,72,72b62805-76f9-476a-b876-a781e69a2c90.csv,CNS-Medullo,6,1
320,73,75e1bdbc-474e-4367-9b4a-963b31f3b297.csv,CNS-Medullo,7,1
321,74,7bd4d5e2-69ee-4264-93e4-2ba01418c460.csv,CNS-Medullo,8,1
322,75,7dddd413-d2c6-4f75-bbf6-3b202877546e.csv,CNS-Medullo,9,1
323,76,7f22b0f7-4040-4c84-939e-894c3050ef5d.csv,CNS-Medullo,10,1
324,78,868c95ad-45df-4f8e-9553-b7c2c5679deb.csv,CNS-Medullo,2,1
325,79,86ae34f9-e16a-4593-8e55-b1296782bc1f.csv,CNS-Medullo,3,1
326,80,880e6970-0131-4966-b13e-8614d33f0df7.csv,CNS-Medullo,4,1
327,81,889fb525-5055-4408-a12e-17f1225c9d29.csv,CNS-Medullo,5,1
328,82,8a8dd718-c46e-462a-9793-83d88f5caa7f.csv,CNS-Medullo,6,1
329,83,8bda75a6-86b9-458e-948b-05049b4c52ce.csv,CNS-Medullo,7,1
330,84,8efb116f-4ecf-4191-8ebf-90a94c1880cf.csv,CNS-Medullo,8,1
331,85,906f6f1e-569d-4ce2-9273-1f305782f77f.csv,CNS-Medullo,9,1
332,86,909f3c5d-89fc-419b-a654-75ac1dbb149f.csv,CNS-Medullo,10,1
333,88,924bcc4a-c982-43bf-8bbb-641dc983d65e.csv,CNS-Medullo,2,1
334,89,93be2990-bceb-45fd-aca5-3358d96e9d5a.csv,CNS-Medullo,3,1
335,90,96e62134-b8cc-4931-9c99-1193448c7c93.csv,CNS-Medullo,4,1
336,91,97f451e5-a1cc-4f29-8318-0e6ae74efe2f.csv,CNS-Medullo,5,1
337,92,9be1246b-3dc1-4928-8b89-2d5ed0c866e8.csv,CNS-Medullo,6,1
338,93,9beb4126-0112-4c06-80a3-e5dd1c2b88d5.csv,CNS-Medullo,7,1
339,94,a2a4021e-1273-4c18-907c-d20454ab898c.csv,CNS-Medullo,8,1
340,95,a65bcd07-c47d-4bda-a2bf-21f68cef2f3b.csv,CNS-Medullo,9,1
341,96,aa018d90-5250-4313-9f7c-a3f196765e07.csv,CNS-Medullo,10,1
342,98,aa5907cb-3be3-4e23-982d-719417baeb37.csv,CNS-Medullo,2,1
343,99,ac1bd179-8285-468c-ab9f-7f91151ca0f2.csv,CNS-Medullo,3,1
344,100,aca4d810-9540-4ce3-8ceb-72d396c9b704.csv,CNS-Medullo,4,1
345,101,ae464652-2f8c-4d94-8b08-cd8f1d29256e.csv,CNS-Medullo,5,1
346,102,aed4363b-19b8-4cb5-aa34-a442410d0796.csv,CNS-Medullo,6,1
347,103,b061cb06-e927-4f24-82bb-9e651f7ae0e3.csv,CNS-Medullo,7,1
348,104,b0d1fde4-928f-4f4c-bff6-33b885582bb5.csv,CNS-Medullo,8,1
349,105,b16780b0-75ba-4304-87e0-33f1e321b622.csv,CNS-Medullo,9,1
350,106,b64173fc-abac-4695-902b-f0acf9444e9f.csv,CNS-Medullo,10,1
351,108,b86678f3-c9cf-4ba4-8248-3efb2a7c4884.csv,CNS-Medullo,2,1
352,109,ba5667da-7688-4931-bdb7-d65f391caf60.csv,CNS-Medullo,3,1
353,110,bd1ce02b-bfaf-4cde-aaac-06097a12e248.csv,CNS-Medullo,4,1
354,111,bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06.csv,CNS-Medullo,5,1
355,112,bf24366f-fd91-4d84-8b3d-eed80064250d.csv,CNS-Medullo,6,1
356,113,c20cb5c8-a6d0-4150-b72b-3f7e8909d72b.csv,CNS-Medullo,7,1
357,114,c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf.csv,CNS-Medullo,8,1
358,115,c59188a8-c6bb-433c-97fe-69f79a126d03.csv,CNS-Medullo,9,1
359,116,c6224ab0-74f5-4f0a-9fe0-c083f806c853.csv,CNS-Medullo,10,1
360,118,cb56e4c2-2fff-4f09-be34-fbdaa3794b35.csv,CNS-Medullo,2,1
361,119,cb89cea8-f78e-4024-97c2-8f24debee1bc.csv,CNS-Medullo,3,1
362,120,cc39b534-5ba1-4ea0-956b-676f6732beec.csv,CNS-Medullo,4,1
363,121,cc69fe94-0ecf-45ad-a03f-8fb7198e8657.csv,CNS-Medullo,5,1
364,122,cc6ab103-f07c-4b80-8c8e-cddc8a4da02e.csv,CNS-Medullo,6,1
365,123,cd2a045b-fbde-49c6-8be6-c0e3ecee246f.csv,CNS-Medullo,7,1
366,124,cdc672cc-35df-4f10-88f1-d3e40dabf601.csv,CNS-Medullo,8,1
367,125,ce6154e9-3f3a-442f-a608-35e1bab66927.csv,CNS-Medullo,9,1
368,126,d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee.csv,CNS-Medullo,10,1
369,128,d4ea36e2-1323-4441-8c63-40ce269608f4.csv,CNS-Medullo,2,1
370,129,d5f92ce6-796f-480d-bf98-e1080a279207.csv,CNS-Medullo,3,1
371,130,d609ce92-9edd-4286-bd5f-b93304cae9a2.csv,CNS-Medullo,4,1
372,131,d8995dfa-a780-4fe6-b3f8-fb464f51a1cf.csv,CNS-Medullo,5,1
373,132,d8e2af63-afe0-4f15-88b4-78118cf68160.csv,CNS-Medullo,6,1
374,133,d9338d73-1d5e-4808-91f2-b5a09f7342de.csv,CNS-Medullo,7,1
375,134,e23462f2-cb86-4a3e-8521-221f4bec247c.csv,CNS-Medullo,8,1
376,135,e76128b3-8629-4ffd-b02a-e3f0aae8b1a9.csv,CNS-Medullo,9,1
377,136,e9d607e8-41c3-4210-870b-a9ab9b1d1c8c.csv,CNS-Medullo,10,1
378,138,ed1f5a41-921f-469a-bc04-306a5435e067.csv,CNS-Medullo,2,1
379,139,ed46bb2e-97e3-4914-a086-de80e00d6ee8.csv,CNS-Medullo,3,1
380,140,edc070db-b768-478f-ae75-4c4012bdc3fe.csv,CNS-Medullo,4,1
381,141,f15989a1-e820-4879-a535-438277acad49.csv,CNS-Medullo,5,1
382,142,f2d18ad2-2f18-4c1d-8b35-46f999a82f30.csv,CNS-Medullo,6,1
383,143,f663ff15-c8d3-4bff-8bf9-bf8e983579e0.csv,CNS-Medullo,7,1
384,144,f8d89ae2-2c7d-40ae-8d40-34b93b16efc9.csv,CNS-Medullo,8,1
385,145,fccb865d-83ed-4bfe-ad84-0689813ae977.csv,CNS-Medullo,9,1
386,0,003819bc-c415-4e76-887c-931d60ed39e7.csv,CNS-PiloAstro,10,1
387,2,02706819-bcab-4c49-a569-a4a8c60db1c0.csv,CNS-PiloAstro,2,1
388,3,0292a46f-a282-4b7f-a7d6-ac55cc7324fb.csv,CNS-PiloAstro,3,1
389,4,06018aae-1107-4899-bd24-14e6b1f94709.csv,CNS-PiloAstro,4,1
390,5,0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d.csv,CNS-PiloAstro,5,1
391,6,11ae45fb-05f6-425a-9295-d50d13407006.csv,CNS-PiloAstro,6,1
392,7,129d2c6c-6688-4b29-bfa7-8df3fe77b25a.csv,CNS-PiloAstro,7,1
393,8,1358ff92-4db9-4e42-b63a-984a7bea425a.csv,CNS-PiloAstro,8,1
394,9,1a134c18-ced3-4bae-9f15-5f0f09526639.csv,CNS-PiloAstro,9,1
395,10,25e68b09-7d62-4449-a14a-8d09edd96db6.csv,CNS-PiloAstro,10,1
396,12,2c2e5f87-bd22-4a5e-be71-3bcc2aefaf74.csv,CNS-PiloAstro,2,1
397,13,36160be6-368f-4cdb-b1ee-9ed5b64462fa.csv,CNS-PiloAstro,3,1
398,14,363d3a59-dce3-408d-a736-5c29ba9f9b6d.csv,CNS-PiloAstro,4,1
399,15,3935af50-d992-4430-9909-e688347aead9.csv,CNS-PiloAstro,5,1
400,16,3b4ff158-c6d8-4a26-9568-0634ddb4a609.csv,CNS-PiloAstro,6,1
401,17,3baecfba-6977-4374-8bc9-22240abad9b5.csv,CNS-PiloAstro,7,1
402,18,43bf37e0-3dbc-4360-818c-fc1356d77495.csv,CNS-PiloAstro,8,1
403,19,46e503ae-461d-443a-869b-f261c5570de1.csv,CNS-PiloAstro,9,1
404,20,49900a43-d42e-4052-a8cb-1563b82ad0a0.csv,CNS-PiloAstro,10,1
405,22,4a35b01f-5e19-4673-abea-d87fd1d605d0.csv,CNS-PiloAstro,2,1
406,23,52f2d49e-f24d-41d2-9f73-33bd1cc51bba.csv,CNS-PiloAstro,3,1
407,24,534d941c-ec2d-47eb-b2dc-d3f856d0b151.csv,CNS-PiloAstro,4,1
408,25,53ac794d-1067-43e0-8dc0-43b131f43ec5.csv,CNS-PiloAstro,5,1
409,26,5714b52d-7048-41b5-8141-bf42d960abe4.csv,CNS-PiloAstro,6,1
410,27,57947014-053e-4c34-b6a7-9e6f36f48010.csv,CNS-PiloAstro,7,1
411,28,5fe83740-0688-46fe-97b4-4c7c8cfa206e.csv,CNS-PiloAstro,8,1
412,29,6239e340-d50c-45b1-a7ca-e1135671ae0f.csv,CNS-PiloAstro,9,1
413,30,62ac7c91-da99-4144-b927-e90528dcd8d4.csv,CNS-PiloAstro,10,1
414,32,67a2e34f-454e-4253-8f22-262fc74d312c.csv,CNS-PiloAstro,2,1
415,33,69d6142c-3a16-46c9-8bed-1f4edc267c4d.csv,CNS-PiloAstro,3,1
416,34,6aba73ff-81e0-4f8d-ad12-e3136196e814.csv,CNS-PiloAstro,4,1
417,35,6e516c4b-fee7-4336-8470-494588e645b3.csv,CNS-PiloAstro,5,1
418,36,6f4d836f-e86f-4b12-9549-7117f59e3d4a.csv,CNS-PiloAstro,6,1
419,37,718c5a31-6b19-4f68-9fb9-79b0c00d64a5.csv,CNS-PiloAstro,7,1
420,38,759d30b2-ddb8-49e2-a604-57ff9222d3a0.csv,CNS-PiloAstro,8,1
421,39,7ac3e543-3bc2-4a59-84fc-b5aa0def592c.csv,CNS-PiloAstro,9,1
422,40,7f9382a5-f6da-4fe8-93ad-6adc91f508fa.csv,CNS-PiloAstro,10,1
423,42,89f34810-19c6-47bc-981d-98498b013686.csv,CNS-PiloAstro,2,1
424,43,8ce95cae-6adb-4bac-b072-94e2d9b70017.csv,CNS-PiloAstro,3,1
425,44,8fa7549d-d0a6-4216-9763-74b0f21c0fd7.csv,CNS-PiloAstro,4,1
426,45,924613ef-8732-4703-a387-136d37b2ba6b.csv,CNS-PiloAstro,5,1
427,46,94cf1801-a720-4b2f-aab5-0b76c8ccb242.csv,CNS-PiloAstro,6,1
428,47,955763f0-0735-418f-9ea4-3c980a966002.csv,CNS-PiloAstro,7,1
429,48,9c949c63-aa63-4a84-ac5a-b5260775cee6.csv,CNS-PiloAstro,8,1
430,49,a13ee768-1423-4fcc-b663-caaf6694acb3.csv,CNS-PiloAstro,9,1
431,50,a742a46d-2594-4efe-a701-4a2737ffae81.csv,CNS-PiloAstro,10,1
432,52,aa2654f4-94f9-487a-b415-85df69261161.csv,CNS-PiloAstro,2,1
433,53,afd1f2e0-343c-416d-8e8f-2177f312c2f0.csv,CNS-PiloAstro,3,1
434,54,b1d2457d-3267-46ba-9fdf-663985e60538.csv,CNS-PiloAstro,4,1
435,55,b61f7f76-f365-4071-a28d-bf354d5a670d.csv,CNS-PiloAstro,5,1
436,56,bb45c6f5-49cb-418d-85bb-3ded165e2d07.csv,CNS-PiloAstro,6,1
437,57,bb66787e-e0b2-45b6-b452-98a6c32132e7.csv,CNS-PiloAstro,7,1
438,58,bb91765e-4c55-4e7d-93e8-77face8c91f4.csv,CNS-PiloAstro,8,1
439,59,bc5160ae-d629-46c4-b068-7075876b9103.csv,CNS-PiloAstro,9,1
440,60,bc69c97c-65c1-4e1c-a241-d17d3130e024.csv,CNS-PiloAstro,10,1
441,62,c8f61136-0bea-4fb4-bb63-699af7f22146.csv,CNS-PiloAstro,2,1
442,63,c9ca979d-b3ad-4ff0-92d0-140105413d28.csv,CNS-PiloAstro,3,1
443,64,cb74d12c-eed1-4b14-8f93-d70e625eb65e.csv,CNS-PiloAstro,4,1
444,65,cdc2c513-590f-444b-9347-32ba365313a7.csv,CNS-PiloAstro,5,1
445,66,d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded.csv,CNS-PiloAstro,6,1
446,67,d1d2932b-f1c4-4080-9b75-dcf1ab0ab217.csv,CNS-PiloAstro,7,1
447,68,d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b.csv,CNS-PiloAstro,8,1
448,69,d884d070-6077-4155-9978-76aca7ba1e76.csv,CNS-PiloAstro,9,1
449,70,da10f77f-4414-4125-b359-de596421cca6.csv,CNS-PiloAstro,10,1
450,72,dccddb92-bb26-4dc9-a935-2320d089a54a.csv,CNS-PiloAstro,2,1
451,73,ddb6c68e-0c90-4bde-a011-523600ce8b29.csv,CNS-PiloAstro,3,1
452,74,de55876b-5d7d-46e7-bf3e-35db7a155300.csv,CNS-PiloAstro,4,1
453,75,de92d076-24b7-46eb-8df6-56094d264f3b.csv,CNS-PiloAstro,5,1
454,76,df6b025e-ccb7-4f1a-ba22-1dcf76e6554c.csv,CNS-PiloAstro,6,1
455,77,e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a.csv,CNS-PiloAstro,7,1
456,78,e63fac5a-cc48-4ab4-b69d-3f0be6ad684d.csv,CNS-PiloAstro,8,1
457,79,e68bc7b4-b6b1-4807-b52c-7c7a19cdc373.csv,CNS-PiloAstro,9,1
458,80,ea351a5c-2982-4499-b631-c003deff7d33.csv,CNS-PiloAstro,10,1
459,82,ea83f4e6-d2fa-481e-9e2f-e0489f3cbc93.csv,CNS-PiloAstro,2,1
460,83,ef76231d-5a21-4bbd-9847-c01be6fe8916.csv,CNS-PiloAstro,3,1
461,84,f0b46dcd-ce45-4405-8744-8f8b35606b75.csv,CNS-PiloAstro,4,1
462,85,f21832da-df8b-43d4-9bf4-34ad72b1bcd9.csv,CNS-PiloAstro,5,1
463,86,f4798483-9e32-4e6a-8bb5-6f45af2a8ac5.csv,CNS-PiloAstro,6,1
464,87,f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9.csv,CNS-PiloAstro,7,1
465,88,fe4611c2-bd37-4605-adfe-60efe0392b03.csv,CNS-PiloAstro,8,1
466,0,00aa769d-622c-433e-8a8a-63fb5c41ea42.csv,ColoRect-AdenoCA,9,1
467,1,03cff38d-7e29-4409-a508-749bddb1b3df.csv,ColoRect-AdenoCA,10,1
468,3,05780d48-80e7-4d70-b00c-081f8a9519f2.csv,ColoRect-AdenoCA,2,1
469,4,080ecc31-756a-4a1b-a51e-d632ac8219f7.csv,ColoRect-AdenoCA,3,1
470,5,0980e7fd-051d-45e9-9ca6-2baf073da4e8.csv,ColoRect-AdenoCA,4,1
471,6,10ad692b-4c3d-42de-9b5e-4968441388b3.csv,ColoRect-AdenoCA,5,1
472,7,14334aea-2dae-428c-9d4a-1a37878dfc3f.csv,ColoRect-AdenoCA,6,1
473,8,14c5b81d-da49-4db1-9834-77711c2b1d38.csv,ColoRect-AdenoCA,7,1
474,9,154f80bd-984c-4792-bb89-20c4da0c08e0.csv,ColoRect-AdenoCA,8,1
475,10,2182ce2c-5941-4b65-9419-fc7966d5e6d5.csv,ColoRect-AdenoCA,9,1
476,11,2cdc4cce-0877-4ec1-85f5-20c909912e65.csv,ColoRect-AdenoCA,10,1
477,13,303abbe5-4155-4a0d-bc3b-f8995261ca52.csv,ColoRect-AdenoCA,2,1
478,14,31e63f89-a6a9-40fb-823d-f41587bd73d8.csv,ColoRect-AdenoCA,3,1
479,15,31f02f48-44a4-445e-ac3d-e9bf3d8d25a2.csv,ColoRect-AdenoCA,4,1
480,16,3c019b2f-52ec-40a8-99b5-98c1423ce627.csv,ColoRect-AdenoCA,5,1
481,17,4019c219-c51e-479f-8a9d-cfa6816ed696.csv,ColoRect-AdenoCA,6,1
482,18,428c100f-d7d0-4860-a8fc-2bae6a4bba95.csv,ColoRect-AdenoCA,7,1
483,19,42d20028-0ddc-4dac-9f05-d674f8915f21.csv,ColoRect-AdenoCA,8,1
484,20,492b4e58-12e2-47b2-bd47-28f8607072fa.csv,ColoRect-AdenoCA,9,1
485,21,4cfb0aee-6661-478a-8694-9d8ba15e46b7.csv,ColoRect-AdenoCA,10,1
486,23,5b180356-cf58-4fad-a3d4-00fc12b43fcc.csv,ColoRect-AdenoCA,2,1
487,24,6051f40a-99e5-4461-9255-0e70d757b4d5.csv,ColoRect-AdenoCA,3,1
488,25,63bc376e-5a3d-44fd-8d77-686dfc41e458.csv,ColoRect-AdenoCA,4,1
489,26,66701395-5a53-41bb-866b-3bbf08bc33ab.csv,ColoRect-AdenoCA,5,1
490,27,6ca5c1bb-275b-4d05-948a-3c6c7d03fab9.csv,ColoRect-AdenoCA,6,1
491,28,711c8a16-3cf8-42d8-b29e-fd1e9ef1c82b.csv,ColoRect-AdenoCA,7,1
492,29,75ad15b9-8f9c-40c1-9ca6-1e8454fbd310.csv,ColoRect-AdenoCA,8,1
493,30,786fc3e4-e2bf-4914-9251-41c800ebb2fa.csv,ColoRect-AdenoCA,9,1
494,31,7d59205a-65ec-4341-9748-28639d82ed29.csv,ColoRect-AdenoCA,10,1
495,33,85e29049-a5e8-49fa-a576-e113c7b2c2e3.csv,ColoRect-AdenoCA,2,1
496,34,8853cbee-7931-49a6-b063-a806943a10ad.csv,ColoRect-AdenoCA,3,1
497,35,8a929c55-35a6-4645-bb70-4b85d281b139.csv,ColoRect-AdenoCA,4,1
498,36,8da641e4-9b12-4163-bd1e-9d5af91e5186.csv,ColoRect-AdenoCA,5,1
499,37,93ff786e-0165-4b02-8d27-806d422e93fc.csv,ColoRect-AdenoCA,6,1
500,38,9e5f0a23-e184-4611-b42b-e882dcf23acd.csv,ColoRect-AdenoCA,7,1
501,39,a0f94565-9169-49ee-8e6a-21bdc43d9de6.csv,ColoRect-AdenoCA,8,1
502,40,a64000df-16e5-4b88-865f-5c680adf60eb.csv,ColoRect-AdenoCA,9,1
503,41,aa06ae46-2336-4666-a3af-fc790daf8da4.csv,ColoRect-AdenoCA,10,1
504,43,b6b6e1d3-c592-4836-bdad-d53af2dbcc9a.csv,ColoRect-AdenoCA,2,1
505,44,b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d.csv,ColoRect-AdenoCA,3,1
506,45,bb6150f7-23e4-40f2-b466-6b6edd19c502.csv,ColoRect-AdenoCA,4,1
507,46,cd3d7559-b583-4474-81df-4bf9232de3c2.csv,ColoRect-AdenoCA,5,1
508,47,d0a0d845-32e2-4590-b909-29bd27b92900.csv,ColoRect-AdenoCA,6,1
509,48,d3aff5d3-23c0-43ae-9c01-8ddd776b530b.csv,ColoRect-AdenoCA,7,1
510,49,d3d65db3-36f9-41c7-8e5e-1683ce94dfcb.csv,ColoRect-AdenoCA,8,1
511,50,d3daf373-1485-455e-a0a1-8e33d215d623.csv,ColoRect-AdenoCA,9,1
512,51,d452293a-6148-4fcf-9fbc-446815016751.csv,ColoRect-AdenoCA,10,1
513,53,e3ef5cad-4d6e-4f04-babb-a908ee02644b.csv,ColoRect-AdenoCA,2,1
514,54,ec43c4b5-fb72-4a4a-af03-10c2d05ff159.csv,ColoRect-AdenoCA,3,1
515,55,ecf4e05a-0912-4b93-ad66-323002f0c845.csv,ColoRect-AdenoCA,4,1
516,56,f38b5d2e-5cab-45c7-bb0a-38b2efc5c156.csv,ColoRect-AdenoCA,5,1
517,57,f4b9d98f-7b76-4eaa-9595-10b0973d5ff7.csv,ColoRect-AdenoCA,6,1
518,58,faff4626-615b-416a-b7a6-9d177dcc94a9.csv,ColoRect-AdenoCA,7,1
519,59,fc453f67-6623-4e8c-b519-0bd79e4d4651.csv,ColoRect-AdenoCA,8,1
520,0,0250e6f7-2538-4d1f-a8ff-ca34a7057dde.csv,Eso-AdenoCA,9,1
521,1,09497b9b-6fca-48cb-af97-161a3e434a51.csv,Eso-AdenoCA,10,1
522,3,0ef92ff8-829f-425a-91d8-c594b6e22a2b.csv,Eso-AdenoCA,2,1
523,4,0efb6e20-236d-4640-9373-6fc03e67d090.csv,Eso-AdenoCA,3,1
524,5,134c9a92-e91e-4347-a9c4-727279edebb1.csv,Eso-AdenoCA,4,1
525,6,15e7d981-8c27-4b2b-b4f8-626e22021895.csv,Eso-AdenoCA,5,1
526,7,1bb2bdb7-8a89-4e7d-903d-03a6f8018efb.csv,Eso-AdenoCA,6,1
527,8,1f967003-82d6-4932-a445-24fc25723594.csv,Eso-AdenoCA,7,1
528,9,23fa90d5-b273-4e2c-9c88-68aa57b60e97.csv,Eso-AdenoCA,8,1
529,10,25c99312-bf63-4654-a73a-03c3c1cd50b6.csv,Eso-AdenoCA,9,1
530,11,27b56bf2-7a9d-4061-98d4-61fe2761578c.csv,Eso-AdenoCA,10,1
531,13,293a2f0a-4846-4c7c-b8b1-bb741c8d3275.csv,Eso-AdenoCA,2,1
532,14,2b41746a-95c0-4875-afb5-c6d3d3ad30d9.csv,Eso-AdenoCA,3,1
533,15,2e69c886-535b-4ff0-9236-abf6799acdbd.csv,Eso-AdenoCA,4,1
534,16,31f3ff14-7d74-447c-a5da-9ad8336c3f3f.csv,Eso-AdenoCA,5,1
535,17,33992441-4f34-42f2-ba87-6ddd227f2250.csv,Eso-AdenoCA,6,1
536,18,35dc84c1-476c-4d48-ae23-622bf6e043ac.csv,Eso-AdenoCA,7,1
537,19,35eb6ecf-9514-4416-94b1-02200c0a1571.csv,Eso-AdenoCA,8,1
538,20,36680797-36de-413d-b2a1-8804ac1705e9.csv,Eso-AdenoCA,9,1
539,21,371235d9-55b8-40a7-8cd6-baa7c2ad0493.csv,Eso-AdenoCA,10,1
540,23,3a18aa52-b6e2-4d03-ad05-ef99d653f0e0.csv,Eso-AdenoCA,2,1
541,24,3a551616-4840-4111-a8c5-b4aa773d82c2.csv,Eso-AdenoCA,3,1
542,25,3b590d75-ccfb-4da8-a2e9-10fb07e02cea.csv,Eso-AdenoCA,4,1
543,26,3bb4c27b-4d0d-4d13-b910-41a9ebf95880.csv,Eso-AdenoCA,5,1
544,27,3da169e8-844a-4eee-b794-a2eb81db779a.csv,Eso-AdenoCA,6,1
545,28,3e6a17f9-c249-41b6-ba49-55aaa39d21c5.csv,Eso-AdenoCA,7,1
546,29,42629ae0-9410-4fac-8df1-2c276467deb5.csv,Eso-AdenoCA,8,1
547,30,4283773c-c04b-4f33-a398-f3566f6d293a.csv,Eso-AdenoCA,9,1
548,31,47874ff4-0b1c-4a31-9192-2a10e93ce9a1.csv,Eso-AdenoCA,10,1
549,33,526b3796-2cbd-4eec-8273-064b41456279.csv,Eso-AdenoCA,2,1
550,34,532bec86-b8d3-41a1-ba17-913a7d378f66.csv,Eso-AdenoCA,3,1
551,35,569393c8-e2fe-4580-a45b-81f1b1e01135.csv,Eso-AdenoCA,4,1
552,36,5fd632ea-085e-4e9b-8dcc-ec94e492d3bf.csv,Eso-AdenoCA,5,1
553,37,60525b38-c34b-479b-86d3-013c7e567b8f.csv,Eso-AdenoCA,6,1
554,38,64623aaa-a274-4baa-8b71-958d9c8df733.csv,Eso-AdenoCA,7,1
555,39,6495e68e-1434-45d3-a03d-f286447dda79.csv,Eso-AdenoCA,8,1
556,40,69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d.csv,Eso-AdenoCA,9,1
557,41,6a0d0c42-1884-4c6a-936a-678a822c0936.csv,Eso-AdenoCA,10,1
558,43,77c022d3-2f29-49d3-a1df-cc2e9407fd7f.csv,Eso-AdenoCA,2,1
559,44,7866dfb2-46b3-42b4-905b-12f80593d6bd.csv,Eso-AdenoCA,3,1
560,45,7a4f6014-f7a2-459b-bc43-df164e73cbba.csv,Eso-AdenoCA,4,1
561,46,7adcea71-1aed-450c-b0ff-b9d9820c6153.csv,Eso-AdenoCA,5,1
562,47,7c5c2293-3f40-4ae3-8346-6a327b2abf4d.csv,Eso-AdenoCA,6,1
563,48,7d2da7ba-f57c-4083-9572-6fa98008083b.csv,Eso-AdenoCA,7,1
564,49,7f94d650-41b9-4664-bcde-dc8533e4602d.csv,Eso-AdenoCA,8,1
565,50,8e48aa43-6cd1-4aef-83ce-2451b1b86e8e.csv,Eso-AdenoCA,9,1
566,51,8ff9b1b6-a498-47fe-a970-ab7cfb64e653.csv,Eso-AdenoCA,10,1
567,53,926a04de-ef57-4271-91db-e90de8aa8a1a.csv,Eso-AdenoCA,2,1
568,54,96a2896c-1e32-4827-a526-6b7104832f9a.csv,Eso-AdenoCA,3,1
569,55,9749a9a5-cb7f-4038-a5f9-5e2d6b97c689.csv,Eso-AdenoCA,4,1
570,56,9ae33a63-6b1a-43bf-9205-463c867bcbc4.csv,Eso-AdenoCA,5,1
571,57,9ba6be6d-2032-444b-ab3c-dbee8023759d.csv,Eso-AdenoCA,6,1
572,58,9bb9164e-ea1b-49ab-bbcc-f59cf8c32345.csv,Eso-AdenoCA,7,1
573,59,9c00828e-e9ae-4b9c-959e-34837ee2b230.csv,Eso-AdenoCA,8,1
574,60,9de495d1-55b2-4535-9b0a-a999df35977c.csv,Eso-AdenoCA,9,1
575,61,a08c196e-4f96-4b16-94b4-aa6a0153ac50.csv,Eso-AdenoCA,10,1
