,samples,nm_class,slices,fold
126,ce6154e9-3f3a-442f-a608-35e1bab66927,CNS-Medullo,4,1
127,d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee,CNS-Medullo,5,1
129,d4ea36e2-1323-4441-8c63-40ce269608f4,CNS-Medullo,2,1
130,d5f92ce6-796f-480d-bf98-e1080a279207,CNS-Medullo,3,1
131,d609ce92-9edd-4286-bd5f-b93304cae9a2,CNS-Medullo,4,1
132,d8995dfa-a780-4fe6-b3f8-fb464f51a1cf,CNS-Medullo,5,1
134,d9338d73-1d5e-4808-91f2-b5a09f7342de,CNS-Medullo,2,1
135,e23462f2-cb86-4a3e-8521-221f4bec247c,CNS-Medullo,3,1
136,e76128b3-8629-4ffd-b02a-e3f0aae8b1a9,CNS-Medullo,4,1
137,e9d607e8-41c3-4210-870b-a9ab9b1d1c8c,CNS-Medullo,5,1
139,ed1f5a41-921f-469a-bc04-306a5435e067,CNS-Medullo,2,1
140,ed46bb2e-97e3-4914-a086-de80e00d6ee8,CNS-Medullo,3,1
141,edc070db-b768-478f-ae75-4c4012bdc3fe,CNS-Medullo,4,1
142,f15989a1-e820-4879-a535-438277acad49,CNS-Medullo,5,1
144,f663ff15-c8d3-4bff-8bf9-bf8e983579e0,CNS-Medullo,2,1
145,fccb865d-83ed-4bfe-ad84-0689813ae977,CNS-Medullo,3,1
0,003819bc-c415-4e76-887c-931d60ed39e7,CNS-PiloAstro,4,1
1,02078f77-2b35-4fa3-ab02-2c017181295e,CNS-PiloAstro,5,1
3,0292a46f-a282-4b7f-a7d6-ac55cc7324fb,CNS-PiloAstro,2,1
4,06018aae-1107-4899-bd24-14e6b1f94709,CNS-PiloAstro,3,1
5,0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d,CNS-PiloAstro,4,1
6,11ae45fb-05f6-425a-9295-d50d13407006,CNS-PiloAstro,5,1
8,1358ff92-4db9-4e42-b63a-984a7bea425a,CNS-PiloAstro,2,1
9,1a134c18-ced3-4bae-9f15-5f0f09526639,CNS-PiloAstro,3,1
10,25e68b09-7d62-4449-a14a-8d09edd96db6,CNS-PiloAstro,4,1
11,2a5a5840-a834-47a1-b1f4-dc8fed620f5c,CNS-PiloAstro,5,1
13,36160be6-368f-4cdb-b1ee-9ed5b64462fa,CNS-PiloAstro,2,1
14,363d3a59-dce3-408d-a736-5c29ba9f9b6d,CNS-PiloAstro,3,1
15,3935af50-d992-4430-9909-e688347aead9,CNS-PiloAstro,4,1
16,3b4ff158-c6d8-4a26-9568-0634ddb4a609,CNS-PiloAstro,5,1
18,43bf37e0-3dbc-4360-818c-fc1356d77495,CNS-PiloAstro,2,1
19,46e503ae-461d-443a-869b-f261c5570de1,CNS-PiloAstro,3,1
20,49900a43-d42e-4052-a8cb-1563b82ad0a0,CNS-PiloAstro,4,1
21,49b26ab5-2ca9-49b1-ae83-573fa41af2cd,CNS-PiloAstro,5,1
23,52f2d49e-f24d-41d2-9f73-33bd1cc51bba,CNS-PiloAstro,2,1
24,534d941c-ec2d-47eb-b2dc-d3f856d0b151,CNS-PiloAstro,3,1
25,53ac794d-1067-43e0-8dc0-43b131f43ec5,CNS-PiloAstro,4,1
26,5714b52d-7048-41b5-8141-bf42d960abe4,CNS-PiloAstro,5,1
28,5fe83740-0688-46fe-97b4-4c7c8cfa206e,CNS-PiloAstro,2,1
29,6239e340-d50c-45b1-a7ca-e1135671ae0f,CNS-PiloAstro,3,1
30,62ac7c91-da99-4144-b927-e90528dcd8d4,CNS-PiloAstro,4,1
31,64e5ee38-e5c6-4911-ad87-c50dd8e52f1b,CNS-PiloAstro,5,1
33,69d6142c-3a16-46c9-8bed-1f4edc267c4d,CNS-PiloAstro,2,1
34,6aba73ff-81e0-4f8d-ad12-e3136196e814,CNS-PiloAstro,3,1
35,6e516c4b-fee7-4336-8470-494588e645b3,CNS-PiloAstro,4,1
36,6f4d836f-e86f-4b12-9549-7117f59e3d4a,CNS-PiloAstro,5,1
38,759d30b2-ddb8-49e2-a604-57ff9222d3a0,CNS-PiloAstro,2,1
39,7ac3e543-3bc2-4a59-84fc-b5aa0def592c,CNS-PiloAstro,3,1
40,7f9382a5-f6da-4fe8-93ad-6adc91f508fa,CNS-PiloAstro,4,1
41,86cbb7ad-b22b-414f-a122-77d38c77207d,CNS-PiloAstro,5,1
43,8ce95cae-6adb-4bac-b072-94e2d9b70017,CNS-PiloAstro,2,1
44,8fa7549d-d0a6-4216-9763-74b0f21c0fd7,CNS-PiloAstro,3,1
45,924613ef-8732-4703-a387-136d37b2ba6b,CNS-PiloAstro,4,1
46,94cf1801-a720-4b2f-aab5-0b76c8ccb242,CNS-PiloAstro,5,1
48,9c949c63-aa63-4a84-ac5a-b5260775cee6,CNS-PiloAstro,2,1
49,a13ee768-1423-4fcc-b663-caaf6694acb3,CNS-PiloAstro,3,1
50,a742a46d-2594-4efe-a701-4a2737ffae81,CNS-PiloAstro,4,1
51,a7fb0931-28df-46f4-bc0f-2011fc91f0e1,CNS-PiloAstro,5,1
53,afd1f2e0-343c-416d-8e8f-2177f312c2f0,CNS-PiloAstro,2,1
54,b1d2457d-3267-46ba-9fdf-663985e60538,CNS-PiloAstro,3,1
55,b61f7f76-f365-4071-a28d-bf354d5a670d,CNS-PiloAstro,4,1
56,bb45c6f5-49cb-418d-85bb-3ded165e2d07,CNS-PiloAstro,5,1
58,bb91765e-4c55-4e7d-93e8-77face8c91f4,CNS-PiloAstro,2,1
59,bc5160ae-d629-46c4-b068-7075876b9103,CNS-PiloAstro,3,1
60,bc69c97c-65c1-4e1c-a241-d17d3130e024,CNS-PiloAstro,4,1
61,bea0e802-96d3-46e2-8030-17019a71e0bb,CNS-PiloAstro,5,1
63,c9ca979d-b3ad-4ff0-92d0-140105413d28,CNS-PiloAstro,2,1
64,cb74d12c-eed1-4b14-8f93-d70e625eb65e,CNS-PiloAstro,3,1
65,cdc2c513-590f-444b-9347-32ba365313a7,CNS-PiloAstro,4,1
66,d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded,CNS-PiloAstro,5,1
68,d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b,CNS-PiloAstro,2,1
69,d884d070-6077-4155-9978-76aca7ba1e76,CNS-PiloAstro,3,1
70,da10f77f-4414-4125-b359-de596421cca6,CNS-PiloAstro,4,1
71,db98d6d5-94a5-4559-8f29-49eb74f83ce3,CNS-PiloAstro,5,1
73,ddb6c68e-0c90-4bde-a011-523600ce8b29,CNS-PiloAstro,2,1
74,de55876b-5d7d-46e7-bf3e-35db7a155300,CNS-PiloAstro,3,1
75,de92d076-24b7-46eb-8df6-56094d264f3b,CNS-PiloAstro,4,1
76,df6b025e-ccb7-4f1a-ba22-1dcf76e6554c,CNS-PiloAstro,5,1
78,e63fac5a-cc48-4ab4-b69d-3f0be6ad684d,CNS-PiloAstro,2,1
79,e68bc7b4-b6b1-4807-b52c-7c7a19cdc373,CNS-PiloAstro,3,1
80,ea351a5c-2982-4499-b631-c003deff7d33,CNS-PiloAstro,4,1
81,ea7d37ca-0dac-4ae6-ad03-97c6df3d116d,CNS-PiloAstro,5,1
83,ef76231d-5a21-4bbd-9847-c01be6fe8916,CNS-PiloAstro,2,1
84,f0b46dcd-ce45-4405-8744-8f8b35606b75,CNS-PiloAstro,3,1
85,f21832da-df8b-43d4-9bf4-34ad72b1bcd9,CNS-PiloAstro,4,1
86,f4798483-9e32-4e6a-8bb5-6f45af2a8ac5,CNS-PiloAstro,5,1
88,fe4611c2-bd37-4605-adfe-60efe0392b03,CNS-PiloAstro,2,1
0,00aa769d-622c-433e-8a8a-63fb5c41ea42,ColoRect-AdenoCA,3,1
1,03cff38d-7e29-4409-a508-749bddb1b3df,ColoRect-AdenoCA,4,1
2,05486349-24a4-4931-bf5f-c9fefe369af2,ColoRect-AdenoCA,5,1
4,080ecc31-756a-4a1b-a51e-d632ac8219f7,ColoRect-AdenoCA,2,1
5,0980e7fd-051d-45e9-9ca6-2baf073da4e8,ColoRect-AdenoCA,3,1
6,10ad692b-4c3d-42de-9b5e-4968441388b3,ColoRect-AdenoCA,4,1
7,14334aea-2dae-428c-9d4a-1a37878dfc3f,ColoRect-AdenoCA,5,1
9,2182ce2c-5941-4b65-9419-fc7966d5e6d5,ColoRect-AdenoCA,2,1
10,2cdc4cce-0877-4ec1-85f5-20c909912e65,ColoRect-AdenoCA,3,1
11,303abbe5-4155-4a0d-bc3b-f8995261ca52,ColoRect-AdenoCA,4,1
12,31e63f89-a6a9-40fb-823d-f41587bd73d8,ColoRect-AdenoCA,5,1
14,3c019b2f-52ec-40a8-99b5-98c1423ce627,ColoRect-AdenoCA,2,1
15,4019c219-c51e-479f-8a9d-cfa6816ed696,ColoRect-AdenoCA,3,1
16,428c100f-d7d0-4860-a8fc-2bae6a4bba95,ColoRect-AdenoCA,4,1
17,42d20028-0ddc-4dac-9f05-d674f8915f21,ColoRect-AdenoCA,5,1
19,4cfb0aee-6661-478a-8694-9d8ba15e46b7,ColoRect-AdenoCA,2,1
20,55345803-83d4-4fdb-b0ee-328753801da1,ColoRect-AdenoCA,3,1
21,5b180356-cf58-4fad-a3d4-00fc12b43fcc,ColoRect-AdenoCA,4,1
22,6051f40a-99e5-4461-9255-0e70d757b4d5,ColoRect-AdenoCA,5,1
24,66701395-5a53-41bb-866b-3bbf08bc33ab,ColoRect-AdenoCA,2,1
25,6ca5c1bb-275b-4d05-948a-3c6c7d03fab9,ColoRect-AdenoCA,3,1
26,711c8a16-3cf8-42d8-b29e-fd1e9ef1c82b,ColoRect-AdenoCA,4,1
27,75ad15b9-8f9c-40c1-9ca6-1e8454fbd310,ColoRect-AdenoCA,5,1
29,7d59205a-65ec-4341-9748-28639d82ed29,ColoRect-AdenoCA,2,1
30,81b1e78c-6032-4ff4-b52a-83456b9450ea,ColoRect-AdenoCA,3,1
31,85e29049-a5e8-49fa-a576-e113c7b2c2e3,ColoRect-AdenoCA,4,1
32,8853cbee-7931-49a6-b063-a806943a10ad,ColoRect-AdenoCA,5,1
34,8da641e4-9b12-4163-bd1e-9d5af91e5186,ColoRect-AdenoCA,2,1
35,93ff786e-0165-4b02-8d27-806d422e93fc,ColoRect-AdenoCA,3,1
36,9e5f0a23-e184-4611-b42b-e882dcf23acd,ColoRect-AdenoCA,4,1
37,a0f94565-9169-49ee-8e6a-21bdc43d9de6,ColoRect-AdenoCA,5,1
39,aa06ae46-2336-4666-a3af-fc790daf8da4,ColoRect-AdenoCA,2,1
40,b2afbcba-d67d-43f1-be3b-05f3a5836ec0,ColoRect-AdenoCA,3,1
41,b6b6e1d3-c592-4836-bdad-d53af2dbcc9a,ColoRect-AdenoCA,4,1
42,b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d,ColoRect-AdenoCA,5,1
44,cd3d7559-b583-4474-81df-4bf9232de3c2,ColoRect-AdenoCA,2,1
45,d0a0d845-32e2-4590-b909-29bd27b92900,ColoRect-AdenoCA,3,1
46,d3aff5d3-23c0-43ae-9c01-8ddd776b530b,ColoRect-AdenoCA,4,1
47,d3d65db3-36f9-41c7-8e5e-1683ce94dfcb,ColoRect-AdenoCA,5,1
49,d452293a-6148-4fcf-9fbc-446815016751,ColoRect-AdenoCA,2,1
50,d9690a27-bb02-498e-b15c-ee76e31d16ee,ColoRect-AdenoCA,3,1
51,e3ef5cad-4d6e-4f04-babb-a908ee02644b,ColoRect-AdenoCA,4,1
52,ec43c4b5-fb72-4a4a-af03-10c2d05ff159,ColoRect-AdenoCA,5,1
54,f38b5d2e-5cab-45c7-bb0a-38b2efc5c156,ColoRect-AdenoCA,2,1
55,f4b9d98f-7b76-4eaa-9595-10b0973d5ff7,ColoRect-AdenoCA,3,1
56,faff4626-615b-416a-b7a6-9d177dcc94a9,ColoRect-AdenoCA,4,1
57,fc453f67-6623-4e8c-b519-0bd79e4d4651,ColoRect-AdenoCA,5,1
1,09497b9b-6fca-48cb-af97-161a3e434a51,Eso-AdenoCA,2,1
2,0e872e0d-4711-4364-a5d0-6beeb6fd3ff2,Eso-AdenoCA,3,1
3,0ef92ff8-829f-425a-91d8-c594b6e22a2b,Eso-AdenoCA,4,1
4,0efb6e20-236d-4640-9373-6fc03e67d090,Eso-AdenoCA,5,1
6,15e7d981-8c27-4b2b-b4f8-626e22021895,Eso-AdenoCA,2,1
7,1bb2bdb7-8a89-4e7d-903d-03a6f8018efb,Eso-AdenoCA,3,1
8,1f967003-82d6-4932-a445-24fc25723594,Eso-AdenoCA,4,1
9,23fa90d5-b273-4e2c-9c88-68aa57b60e97,Eso-AdenoCA,5,1
11,27b56bf2-7a9d-4061-98d4-61fe2761578c,Eso-AdenoCA,2,1
12,28e81540-4744-4865-b627-c7c9d8a3c2b8,Eso-AdenoCA,3,1
13,293a2f0a-4846-4c7c-b8b1-bb741c8d3275,Eso-AdenoCA,4,1
14,2b41746a-95c0-4875-afb5-c6d3d3ad30d9,Eso-AdenoCA,5,1
16,31f3ff14-7d74-447c-a5da-9ad8336c3f3f,Eso-AdenoCA,2,1
17,33992441-4f34-42f2-ba87-6ddd227f2250,Eso-AdenoCA,3,1
18,35dc84c1-476c-4d48-ae23-622bf6e043ac,Eso-AdenoCA,4,1
19,35eb6ecf-9514-4416-94b1-02200c0a1571,Eso-AdenoCA,5,1
21,371235d9-55b8-40a7-8cd6-baa7c2ad0493,Eso-AdenoCA,2,1
22,384ef419-ee94-4563-9237-236fddeb4b64,Eso-AdenoCA,3,1
23,3a18aa52-b6e2-4d03-ad05-ef99d653f0e0,Eso-AdenoCA,4,1
24,3a551616-4840-4111-a8c5-b4aa773d82c2,Eso-AdenoCA,5,1
26,3bb4c27b-4d0d-4d13-b910-41a9ebf95880,Eso-AdenoCA,2,1
27,3da169e8-844a-4eee-b794-a2eb81db779a,Eso-AdenoCA,3,1
28,3e6a17f9-c249-41b6-ba49-55aaa39d21c5,Eso-AdenoCA,4,1
29,42629ae0-9410-4fac-8df1-2c276467deb5,Eso-AdenoCA,5,1
31,47874ff4-0b1c-4a31-9192-2a10e93ce9a1,Eso-AdenoCA,2,1
32,48a0da38-8147-40fe-b683-3f070413a792,Eso-AdenoCA,3,1
33,526b3796-2cbd-4eec-8273-064b41456279,Eso-AdenoCA,4,1
34,532bec86-b8d3-41a1-ba17-913a7d378f66,Eso-AdenoCA,5,1
36,5fd632ea-085e-4e9b-8dcc-ec94e492d3bf,Eso-AdenoCA,2,1
37,60525b38-c34b-479b-86d3-013c7e567b8f,Eso-AdenoCA,3,1
38,64623aaa-a274-4baa-8b71-958d9c8df733,Eso-AdenoCA,4,1
39,6495e68e-1434-45d3-a03d-f286447dda79,Eso-AdenoCA,5,1
41,6a0d0c42-1884-4c6a-936a-678a822c0936,Eso-AdenoCA,2,1
42,708e21ac-f529-4461-bc4f-d3a194a92b80,Eso-AdenoCA,3,1
43,77c022d3-2f29-49d3-a1df-cc2e9407fd7f,Eso-AdenoCA,4,1
44,7866dfb2-46b3-42b4-905b-12f80593d6bd,Eso-AdenoCA,5,1
46,7adcea71-1aed-450c-b0ff-b9d9820c6153,Eso-AdenoCA,2,1
47,7c5c2293-3f40-4ae3-8346-6a327b2abf4d,Eso-AdenoCA,3,1
48,7d2da7ba-f57c-4083-9572-6fa98008083b,Eso-AdenoCA,4,1
49,7f94d650-41b9-4664-bcde-dc8533e4602d,Eso-AdenoCA,5,1
51,8ff9b1b6-a498-47fe-a970-ab7cfb64e653,Eso-AdenoCA,2,1
52,9258860c-a336-4075-996d-2ee0c18b281c,Eso-AdenoCA,3,1
53,926a04de-ef57-4271-91db-e90de8aa8a1a,Eso-AdenoCA,4,1
54,96a2896c-1e32-4827-a526-6b7104832f9a,Eso-AdenoCA,5,1
56,9ae33a63-6b1a-43bf-9205-463c867bcbc4,Eso-AdenoCA,2,1
57,9ba6be6d-2032-444b-ab3c-dbee8023759d,Eso-AdenoCA,3,1
58,9bb9164e-ea1b-49ab-bbcc-f59cf8c32345,Eso-AdenoCA,4,1
59,9c00828e-e9ae-4b9c-959e-34837ee2b230,Eso-AdenoCA,5,1
61,a08c196e-4f96-4b16-94b4-aa6a0153ac50,Eso-AdenoCA,2,1
62,a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,Eso-AdenoCA,3,1
63,a284fe9d-9afd-4472-8d70-243ca9be5c2c,Eso-AdenoCA,4,1
64,a37a825c-d74e-46cc-92ef-b65016857b4a,Eso-AdenoCA,5,1
66,abe290ed-67c8-42bb-84f7-0d32a5f8f3db,Eso-AdenoCA,2,1
67,ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f,Eso-AdenoCA,3,1
68,b02b4bba-6e66-44fb-a48f-38c309aaaac5,Eso-AdenoCA,4,1
69,b53dcb4d-f894-47b8-8a4e-17c7998d8120,Eso-AdenoCA,5,1
71,b8f3137e-5e92-4a56-90d4-884a4ed2ef9c,Eso-AdenoCA,2,1
72,b9bcba3a-c9be-4305-b5f4-c861282921e0,Eso-AdenoCA,3,1
73,ba096d4f-5a6c-4c31-ae03-e7483cf58c38,Eso-AdenoCA,4,1
74,bb5bedd3-d8fc-4739-8e6b-9e37223f8be2,Eso-AdenoCA,5,1
76,c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0,Eso-AdenoCA,2,1
77,cb381d49-4546-400c-af02-f877083caa0a,Eso-AdenoCA,3,1
78,cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e,Eso-AdenoCA,4,1
79,ce799e7b-30e7-44a5-a185-3e50d5e059ef,Eso-AdenoCA,5,1
81,d4cf11be-3bd7-403b-9722-91d8e8761e4d,Eso-AdenoCA,2,1
82,d707940e-0f9d-4da3-9380-90a422e44efd,Eso-AdenoCA,3,1
83,da910f22-126e-41dc-be6b-47c8f69ad106,Eso-AdenoCA,4,1
84,dd7d623b-b9af-4147-9aa6-e09793691f10,Eso-AdenoCA,5,1
86,ded8b673-53df-4038-a375-7cd0fd2a1b9f,Eso-AdenoCA,2,1
87,dfde4013-9062-42f5-a42b-626ef8334a41,Eso-AdenoCA,3,1
88,e7a0889c-dd8c-4230-9c63-384f1f6ee577,Eso-AdenoCA,4,1
89,e91ab7da-79a6-4ea0-bc24-7aacb39f7614,Eso-AdenoCA,5,1
91,eb1531b0-8af1-4b2b-9192-644cb47101fc,Eso-AdenoCA,2,1
92,ec474dfa-527c-44f3-9224-bf1c858cabfc,Eso-AdenoCA,3,1
93,f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,Eso-AdenoCA,4,1
94,f2e639cc-c30c-459f-8afc-7ace7d0209c5,Eso-AdenoCA,5,1
96,f48c3c82-bebe-4b8e-909e-e1a51a7142ec,Eso-AdenoCA,2,1
97,fab0be4b-c84a-45cd-a76f-44d9a8bf1846,Eso-AdenoCA,3,1
0,34d7b6cc-cfcf-4178-b075-f4d129ab18f7,Head-SCC,4,1
1,7625877a-7a2b-466f-944b-9e56689ad47b,Head-SCC,5,1
3,7e584ff6-0b81-4f85-81da-b8117afee326,Head-SCC,2,1
4,c2124bb2-30e1-4093-9a8a-3a188a6dc0a9,Head-SCC,3,1
5,a8041e86-071e-46cd-8fb5-7ecdc1ab0553,Head-SCC,4,1
6,9988eb07-01f6-4f83-8699-bb63e0525f08,Head-SCC,5,1
8,5193a482-6ed9-4504-bd7c-c8b9e4103577,Head-SCC,2,1
9,46d35b82-e1b7-4d35-be5e-3a70fd47e421,Head-SCC,3,1
10,1727e88b-df0a-4af2-9191-8c6061d98ad0,Head-SCC,4,1
11,81598359-24d5-4a8b-a6e6-7a6f94289119,Head-SCC,5,1
13,a315b798-f037-48d5-91ed-e733e3bbd6ee,Head-SCC,2,1
14,e52ffa79-557a-4024-81f3-f3826c227ec5,Head-SCC,3,1
15,190eb791-383d-4e27-870d-e470630843e7,Head-SCC,4,1
16,7158c9fd-a633-4fef-aa23-bd285f2a87a8,Head-SCC,5,1
18,c76f7fcc-2748-4b6d-805e-d21652dd5e3a,Head-SCC,2,1
19,08227616-02a5-46e8-9db1-f2d1d691ab23,Head-SCC,3,1
20,469eddf2-6e02-46bf-820f-6296a2b776e2,Head-SCC,4,1
21,1db83e80-bdf7-4d8d-8008-bd8406d641fc,Head-SCC,5,1
23,d4b80307-abbd-48bb-b52c-6dcd409699a2,Head-SCC,2,1
24,b537bc07-9998-49f4-bbbe-5b617152bfd9,Head-SCC,3,1
25,02c6a893-49c5-49d1-8eb1-195021e70d52,Head-SCC,4,1
26,e2e6a409-b64d-463c-ac3b-e7987a3124f0,Head-SCC,5,1
28,dd67dec6-35dd-4efe-b913-ed4884855365,Head-SCC,2,1
29,6bbd66dd-efee-4d6e-b02f-f88e98526b82,Head-SCC,3,1
30,1fdab6a6-7346-4229-aa8d-5dbd258f0c60,Head-SCC,4,1
31,c121de15-78f7-4698-91bf-fd0485c466c2,Head-SCC,5,1
33,9fb6b7be-0084-48f7-a256-6d170e72e97f,Head-SCC,2,1
34,0e6ca8dc-0f31-4675-95b1-5920576daeff,Head-SCC,3,1
35,0f9e70b3-24cf-4d76-af7b-84ace66ec5a7,Head-SCC,4,1
36,1fff8b62-534b-4d71-a65f-e5f93b8b50ed,Head-SCC,5,1
38,29fc38aa-f367-46a3-a14d-a5f657ad0caa,Head-SCC,2,1
39,3e604a1c-b95f-44ff-9723-e2fac845da3b,Head-SCC,3,1
40,5046f1b4-9d95-4841-ba30-691fa44719a2,Head-SCC,4,1
41,8294a969-59a1-4d3b-895b-f07e96bf9f7a,Head-SCC,5,1
43,878a7fe7-20ff-4651-9587-b4d6fd42e929,Head-SCC,2,1
44,9650640f-154d-4696-aa96-3611c6fcee7b,Head-SCC,3,1
45,a0fe80e0-e3ac-485b-8a1a-4c80c101b874,Head-SCC,4,1
46,ab923db7-54e8-4a50-b7fd-c2b4b300041e,Head-SCC,5,1
48,c0812962-a345-48b7-aec0-01336c2d1eed,Head-SCC,2,1
49,d25a4c65-9cb4-4611-909e-e68f93408d84,Head-SCC,3,1
50,de8ef60b-4dbe-4aa8-adef-6f58cdfada29,Head-SCC,4,1
51,dfa20d2d-1ba3-476a-b4b9-21d21470bee2,Head-SCC,5,1
53,ee963667-56b1-49bd-8896-e07b536d3014,Head-SCC,2,1
54,ef673d3d-2031-4036-ba25-4bc7ef04075b,Head-SCC,3,1
55,feccc27e-5c2e-4339-8746-0945fee93c1e,Head-SCC,4,1
56,1ff155dd-deb4-44e0-b3a2-e4875b618435,Head-SCC,5,1
1,9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0,Kidney-ChRCC,2,1
2,9d29543e-8601-4fd0-8e76-3df3de465cab,Kidney-ChRCC,3,1
3,2ccd028d-e7e0-4f77-a512-f658a31819a4,Kidney-ChRCC,4,1
4,d648c804-4eaf-4252-8b6f-13378158a07d,Kidney-ChRCC,5,1
6,34739bd6-b3be-441d-8cdb-e4233bf14080,Kidney-ChRCC,2,1
7,9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9,Kidney-ChRCC,3,1
8,fae88d21-171c-4df4-b258-3c5948a1034b,Kidney-ChRCC,4,1
9,c56505cb-e150-408d-9df6-3af4e608c376,Kidney-ChRCC,5,1
11,f38fc6ac-2af8-4d89-a514-4e2c5fdf08de,Kidney-ChRCC,2,1
12,93b51c61-6eea-4228-a102-840a2e118522,Kidney-ChRCC,3,1
13,c6d6f49e-6e95-4e41-8388-71f6fe017d80,Kidney-ChRCC,4,1
14,322f0b01-2118-4dbe-aba1-3875a54ee71b,Kidney-ChRCC,5,1
16,4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c,Kidney-ChRCC,2,1
17,7087a2b6-7fc4-45b0-8c48-248864f03deb,Kidney-ChRCC,3,1
18,0b811c6a-8f05-44bd-ac33-fb720d189e71,Kidney-ChRCC,4,1
19,715f59dd-a80f-422d-988c-f73f4b987baf,Kidney-ChRCC,5,1
21,09537dce-c797-4b60-962a-d4c3cd6ab00a,Kidney-ChRCC,2,1
22,1e8ae8dd-74c1-44d5-a74e-bfdce801c736,Kidney-ChRCC,3,1
23,85ed2434-da94-4333-90ca-6ca4691cbdd3,Kidney-ChRCC,4,1
24,d72a7338-c144-4c62-a70e-2177a3b4b77e,Kidney-ChRCC,5,1
26,ba686386-8113-4885-b20f-6ad09a295604,Kidney-ChRCC,2,1
27,64f696a6-58b2-40a8-b848-fd775cd52529,Kidney-ChRCC,3,1
28,5bebc389-de0d-45b8-9d2f-6476988c358a,Kidney-ChRCC,4,1
29,9fc0e0e8-1b0f-400c-b4cf-126193283695,Kidney-ChRCC,5,1
31,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,Kidney-ChRCC,2,1
32,bd2ec47b-a120-4b3b-b10d-aee09805ab33,Kidney-ChRCC,3,1
33,cdf313c8-59f9-41c6-9bd2-f47cb4287da5,Kidney-ChRCC,4,1
34,58c7e9c3-1345-48c0-a758-0887358b8696,Kidney-ChRCC,5,1
36,c29f6ed6-880d-4f03-977e-1087738e5e60,Kidney-ChRCC,2,1
37,c00de7a0-0b09-4e07-988c-ef2a7f8e932a,Kidney-ChRCC,3,1
38,3ace181a-23bd-424e-a87e-e0c01a2a2cb8,Kidney-ChRCC,4,1
39,24f887e1-ce82-40f3-9674-11102bd076c0,Kidney-ChRCC,5,1
41,4ecbfd89-393f-4126-aa1c-951a2c23ef89,Kidney-ChRCC,2,1
42,81bb13fc-f082-4c0b-8066-1729f11ef617,Kidney-ChRCC,3,1
43,345a06d6-fa5c-4674-a847-88a6b537cf3c,Kidney-ChRCC,4,1
44,94434272-4cbd-4b4d-bd98-44f18526dd69,Kidney-ChRCC,5,1
1,759e20be-6a2b-4c54-aca0-6d358598d6f5,Kidney-RCC,2,1
2,a441697c-4ca0-4eab-9b01-b9cb50223ce2,Kidney-RCC,3,1
3,ba67c02a-180b-43f3-b53c-2b77d84fbe3c,Kidney-RCC,4,1
4,68b7fdb1-22b5-4152-9e69-a41151640cd8,Kidney-RCC,5,1
6,6bd4bca3-e568-4d1b-8b42-401fdf13d751,Kidney-RCC,2,1
7,db4d1d04-1189-4c0e-99a7-904667af07b5,Kidney-RCC,3,1
8,72a27124-24b9-41f7-a065-774fdf5f7d19,Kidney-RCC,4,1
9,87e0b332-60f3-4d59-8c4e-691a820c9ee1,Kidney-RCC,5,1
11,51206157-94cc-4702-8247-c98283b487aa,Kidney-RCC,2,1
12,00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7,Kidney-RCC,3,1
13,141918cd-3e23-45bc-96e1-b208c80f69e7,Kidney-RCC,4,1
14,cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb,Kidney-RCC,5,1
16,14dd86c1-dfb3-4124-a453-4d64223bc048,Kidney-RCC,2,1
17,c2aafb9c-230a-43df-9a43-b34aa145a7bd,Kidney-RCC,3,1
18,1d325d84-a3a0-4802-9842-76cb21cecb1c,Kidney-RCC,4,1
19,5ecc88f7-8391-4168-af11-07a6bf9b3652,Kidney-RCC,5,1
21,39c55051-e1bc-4081-962a-17205645de45,Kidney-RCC,2,1
22,9c181313-5b4c-41c5-9ad5-a5a86fe609aa,Kidney-RCC,3,1
23,005794f1-5a87-45b5-9811-83ddf6924568,Kidney-RCC,4,1
24,3232f77f-b745-4232-a802-6699b6356efd,Kidney-RCC,5,1
26,f3c1a125-06e9-41c4-9558-275a3e346cc5,Kidney-RCC,2,1
27,3b7810f7-f8ff-4d62-b766-3ba06170194c,Kidney-RCC,3,1
28,29548b5f-c88a-4908-8c46-e86483e75067,Kidney-RCC,4,1
29,b4f515ce-5bee-4e40-a66a-01f41e92181e,Kidney-RCC,5,1
31,b51fa117-2c0a-4e1d-8ec4-9f039073a486,Kidney-RCC,2,1
32,5c156f63-6537-4d93-a6c2-4155618cf638,Kidney-RCC,3,1
33,19d6cf34-1cd7-4242-a4d1-5d3e11f428aa,Kidney-RCC,4,1
